id,text,average,std,label
1159558045913030656,whoever said u get what u give was a fucking liar,0.9122444550828732,0.12736479265835546,OFF
1159660486536966147,that bby mama bby daddy shit is trash fr .. ion want it,0.9089019281242116,0.10759570872681444,OFF
1159437418317135876,I’m Tired of being strong my heart hurts fuck this shit !,0.907294866017524,0.12922564483972845,OFF
1159664570064969728,@USER bitch i will call the police,0.9150637791924032,0.1038817979373478,OFF
1159664612188422144,"With the bases loaded? Yes, useless as fuck 🙄",0.9060725705800688,0.12952088024106456,OFF
1159664620262612994,@USER This same shit ass hostility is what lost the Democrats the election. Keep it up 😂,0.9003531343028224,0.1435170377617062,OFF
1159652983086440448,romantic slaps on the ass.,0.9070435591898482,0.09781969112198532,OFF
1159650175348068352,Besides DICK what the FUCK  do you niggas have to OFFER ?🤣🤣💁🏽‍♀️,0.9033284220254372,0.12135090442539748,OFF
1143383054620274688,niggas wanna be the only nigga you fucking but passing out dick like candy 🤦🏽‍♀️,0.9149655471695752,0.11821420819806412,OFF
1159665341858844672,@USER @USER @USER @USER Shut the fuck up dumbass,0.923247605741522,0.07636715079593408,OFF
1158568434696949760,Kind of sucks when you realize you never meant shit to a person,0.9008938316838444,0.1285329474480302,OFF
1159632817065562112,Those amber/ emergency alerts be scaring the shit out of me,0.9086885625502648,0.11144162472387116,OFF
1158057750154358784,"if you gone fuck with me, fuck with me 25/8 not just sometimes.",0.9077336448467858,0.1205610027379376,OFF
1158448594854141952,why be a sad bitch when you can be THAT bitch 😌,0.9301654355885848,0.12278483461010058,OFF
1156243134113861635,You want to be happy? You gotta let shit go &amp; let shit be what it is 🤷🏽‍♀️,0.9129389899122324,0.1170485930322648,OFF
1159275592644222982,why won't you vibe with me you stupid fucking bitch,0.9162339967588512,0.1303932590235547,OFF
1159680055750123522,The voice in my head say fuck all these niggas,0.9096962412138802,0.13067265428868985,OFF
1159680124079316992,Lil wayne the greatest to ever do this and shit and its literally impossible for anyone to ever do it better pussy YOU HEAR ME BITCH,0.9014714087433636,0.1295312670398463,OFF
1159682148527423489,What the fuck is nicki doing 😩😩😩😩,0.9021575853430284,0.11484212604711674,OFF
1157413646382899202,a daily reminder for myself to shut the fuck up and fuck off,0.918527098483682,0.09349808122260699,OFF
1159682186519437312,i miss mina what the FUCK,0.906310428310052,0.12664682403533234,OFF
1159681970575749121,The game fucking stinks,0.9083602600255016,0.13781437885995468,OFF
1159287110685380608,Bitches be like my nigga crazy 🙄 girl he don’t hit nobody but you 👊🏾,0.90150773122626,0.13618344606944446,OFF
1141420689083289601,"I been through some shit man, but I be on my shit man.",0.9047307507846482,0.1396635780564864,OFF
1159670143565172736,You guys have fucking brain worms,0.9087877041486596,0.1303025059969921,OFF
1159684186904489984,@USER @USER @USER Fuck ICE and fuck you sir,0.9013977859781632,0.09943051181995452,OFF
1159684300192788481,@USER Na fuck you,0.9255265419609412,0.06113020280975525,OFF
1159684945989816320,@USER @USER @USER Shut the fuck up I never heard anything that fucked up in my entire life,0.9010825368439448,0.09898669553456464,OFF
1159684958652456966,U ever look into the eyes of somebody u love and just think u dirty lying ass bitch,0.9090746579339962,0.13005352954721075,OFF
1159587815933521920,I’m philosophying the shit out of my mom,0.9005139904319416,0.1203934933244226,OFF
1159688641586835456,This white boy told me “imma fuck the shit outta you” and I laughed in his face lmaoooo,0.9073639525129096,0.1344492552537676,OFF
1159690222889840640,@USER get the fuck off my timeline and get the fuck into prison,0.912338858578208,0.11387478030990568,OFF
1160722944345202688,Fakest bitch in existence @USER,0.9059396092923792,0.10372616193157767,OFF
1160723766424539136,@USER Stfu u lil piece of shit,0.9099330160250204,0.09370615007486388,OFF
1160731085241798657,@USER How the fuck,0.9133513564433126,0.11841278799169197,OFF
1160731143848833029,@USER look at the shit that got sent,0.9023081697465278,0.11747295934636585,OFF
1160731156473679872,@USER Say that shit!!! We the shit 🤪🤸🏽‍♀️,0.9168505881357056,0.11814391998129715,OFF
1160731194343993344,@USER The fucking UK is a mess.,0.902374988942424,0.12947577622871875,OFF
1160732222061711362,the fucking head is amazing HOLY SHIT #SummerSlam,0.9031420750262852,0.11197110611898282,OFF
1160732247009452032,@USER Shut the fuck up,0.9230487431032393,0.07631715614192426,OFF
1160571518532956160,"trippie: “aye, bitch so bad with the snake skinnnnn”  me: start that shit over.",0.9044843257949668,0.1425348209738656,OFF
1160710058688356355,ask me some shit bout the album.,0.9007404865155,0.12240347086214648,OFF
53331479186513920,Yeah I'm EMO who fucking cares,0.9074886332163932,0.11492685460157633,OFF
1160739059234484232,I swear I should not have to keep telling stupid people that I'm not fucking stupid 🙄🙄,0.905188862692147,0.14184786620189008,OFF
1160584069152829440,"lutang as always, shit.",0.9039609320964194,0.14213296406077933,OFF
1160152923604733953,"as a fat bitch, the shirt stays on during sex",0.9066243076268868,0.13617218089013056,OFF
1160741080733757443,A bitch use to press 0 fast as shit 🤣,0.905385247279708,0.10203497297130612,OFF
1160741871712382977,@USER You be cute bitch and fine and shut up with the stupid captions 🙄,0.9061029686871576,0.14191724816458026,OFF
1160714782418329614,I could never be jealous of an ugly bitch,0.9095525975473004,0.13551113582721144,OFF
1156760042227605505,A bitch not gonna check shit but my social media,0.9259890977542962,0.10931629959908724,OFF
1160749406049538048,these bitches stupid as fuck 🤣,0.915501496959512,0.09691619607570816,OFF
1160758280911642627,Shut the fuck up,0.9220634147980328,0.07645232762333153,OFF
1072377399692681218,nigga who made the first gun prolly was gettin his ass beat,0.9004922216241782,0.12475675477079776,OFF
1160750148701642752,this a fucked up ass world with some fucked up ass ppl in it!,0.9147527612525632,0.12732737660659355,OFF
1160759808712163330,Animal kingdom wild as shit,0.9205928930150296,0.06824803344124121,OFF
1160759942762000385,@USER Her ass flat as shit,0.9124706624096331,0.09854126911029866,OFF
1160704787643375618,"Live, Laugh and Fuck  ~ Inspirational",0.9034548162060196,0.1219854408795944,OFF
1160725544498974721,"I’ll knock you and yo bitch out ,I ain’t sharing shit Lmfao",0.9032021204024732,0.14198533116007214,OFF
1153535858739470337,i wanna love the fuck out of somebody and not look stupid.,0.9142692948499218,0.127930634640049,OFF
1160762824005697537,"@USER @USER Such a disgusting, perverted piece of shit @USER",0.9038896061931871,0.11011268425817894,OFF
1160746919586439169,Watched the vid   wut the fuck,0.9090110249147914,0.11827949061563592,OFF
1160764179172810753,Sex would be the shit rn.,0.9106669953028024,0.12508303708350388,OFF
1160765671283863552,the fucking connections holy shit,0.9307930866406836,0.06960717340161536,OFF
1160765705031049216,@USER The fucking state of this cunt,0.9001492517411878,0.10625494134185064,OFF
1160762228934664192,y'all live for that messy &amp; fighting shit !!! shit ain't it bruh 🙄,0.9035723990268808,0.14740293420886902,OFF
1160770089798578178,@USER Shit was nasty right,0.9077795208030468,0.09596429190688988,OFF
1160360308122120197,if you not fucking with @USER or @USER you lame as fuck 😒,0.904646620654563,0.14798904875351107,OFF
1160753766930558976,why do some women feel ashamed of getting a divorce?? girl fuck that nigga,0.9010766194104649,0.1396884548053308,OFF
1157330407915970561,"Fuck being his peace, I gotta be his brain cause this man dumb asf sometimes.",0.9214995413194232,0.10940407092734136,OFF
1160776051930357767,@USER Wat?  What the hell are you smoking?  Trump is a little bitch!,0.902529141552563,0.14871432137327734,OFF
1160687335522091008,"""it's the law""  shut the fuck up",0.9061622765856324,0.13012621922377313,OFF
1160771721143734273,I really wouldn’t mind getting raped by a bitch rn,0.900726891570744,0.10925712415411133,OFF
1160780011554496512,So much up coming vacation and so little hours. Yolo.   Can’t wait for all these bad ass shows with my rad ass flock of bad ass bitches.,0.900402358299665,0.14923307132141053,OFF
1160780045113319425,@USER Saving lives and shit.,0.9192201584621182,0.10741968483722984,OFF
1160779077915201537,want u to fk the shit out of me,0.9095059276112502,0.11380762679147585,OFF
1160782839341887488,@USER holy fuckin shit is right,0.91179650127624,0.0957037090207392,OFF
1158883230059077632,Free my BITCH 🔒 from her nigga 😱🥵😾,0.9129104865769034,0.11993232780220855,OFF
1160610315463249925,"Karma real, so remember that shit",0.9066001919233924,0.13199439790077627,OFF
1160785640335794178,@USER Fuck You piece of shit and go to hottest hell!!,0.9225065821650968,0.10485048310334254,OFF
1160786793769271296,SHUT THE FUCK UP UP,0.9137511843542904,0.0914427446836954,OFF
1160786878058192897,Smack the shit out a nigga like Nipsy,0.9093044852923472,0.10135374521102083,OFF
1160787797332115456,I hate mtfs with no sense of humor fuck out my face serious bitch,0.914208791469862,0.1253052617298045,OFF
1160788388925939712,Fuck that bitch,0.9076532901757386,0.10876645011553997,OFF
1160790673991356416,Real ass nigga out the pistol on a bitch. Make her give me money go spend it on a brick! #CityboysRemixdropping Friday,0.9022233326543332,0.13447654844812973,OFF
1160705810516729856,sam &amp; colby rlly did that holy shit,0.9106613490402544,0.11007340424316213,OFF
1160759591426252800,A nigga can’t handle a bitch that’s on ha shit and don’t need em for shit,0.910407898927577,0.13520790806902508,OFF
1155147402250264576,Im hurt about alot of shit but I always get through that shit💯‼️,0.9035947491234758,0.11986883399333148,OFF
1160773957731201024,"Don’t fuck up fasho pussy, tryna get some more pussy and end up with no pussy. Rule # 1",0.9007127610488145,0.1293985894895037,OFF
1160800887008321536,Im tryna suck dick from the back,0.9008077523432364,0.11791707908743045,OFF
1160802245795033088,@USER Why the fuck you smacking ass while eating pussy🤔,0.9023877350126116,0.11540070457710047,OFF
1160800930620747776,"y’all stay sleepin on solitaire, the shit fuego",0.905383372693222,0.11830331784348795,OFF
1160804640893677568,@USER piss drinking piece of shit,0.9376658906497954,0.07445223766668357,OFF
1160806968988065792,Fuck whoever had sex tonight.,0.9125453036365758,0.11722390599644855,OFF
1160797724188401664,Shut the fuck up omg you don’t know shit hahahah,0.9165080279983868,0.11337206537446524,OFF
1160813314655563776,im so sick of this bitch ass tweetreal MEN do not fuck with multiple women because that shit gonna eat at him,0.916044851419309,0.1241676437400941,OFF
1160816829880832000,Dead ass about to cry cause of some shit i thought of 🥴,0.9105969996744848,0.12482049367591355,OFF
1159758917334896640,I stop giving a fuck about a lot of shit lately 🤷🏽‍♀️,0.9041239591542668,0.12462486224169347,OFF
1160759941596155904,Dr. Doofenshmirtz: *breathes*   Perry the platypus: ong im finna beat this nigga ass,0.9023119112949296,0.1329674592312797,OFF
1160817164925804544,"@USER @USER Holy shit, the fucking cope levels lmao",0.9096376708047944,0.09979184729284887,OFF
1160817663813115905,MINHO HIT THE CAMERA FUCK THAT'S HOT,0.9034855437536584,0.1184792156703577,OFF
1160817986657067008,@USER omg shut the fuck up LAAAAAAA,0.9161174046974504,0.08196132323477172,OFF
1160817999823065088,@USER @USER @USER @USER Shut the fuck up,0.9197136451784348,0.07495077343443157,OFF
1160816600263454721,in the mood to do some NASTY shit,0.9057615352079404,0.13975474355865028,OFF
1160771179109474306,if ur reading this and ur a guy fuck you,0.9049741517729938,0.11071185908834268,OFF
1160825457039892480,And Cute Asses too 😭😊The god that created boobs I thank you because that shit is lit as fuck.,0.9050719691540524,0.11133454164648647,OFF
1160718797092917249,They can’t stand to see you loving yourself. That shit will make a miserable bitch livid!,0.90200894830432,0.14587568808951218,OFF
1036359051423051776,It’s called Karma.  And it’s pronounced ‘Ha ha fuck you”.,0.9035954939182602,0.12217408582473738,OFF
1160831646788198400,Being unnecessarily rude to people doesn’t make you a bad bitch it just makes you a shit person 😑😒,0.9049445834376284,0.13614079069542034,OFF
1160838028044251136,Niggas be dog shit ugly and be like “I’m trying fuck” like fuck what cause you just fucked with my mind sir,0.9067414657338182,0.13439709954415674,OFF
1160839210523213825,ur chain ain’t real shut the fuck uppp,0.9204662243503864,0.096179733309383,OFF
1160841756302118913,@USER SHUT THE FUCK UPSJRN,0.9224615330697143,0.07087987637576205,OFF
1160840716987142149,kirby always stays hydrated because he isnt stupid idiot,0.9064779527201116,0.11545676319176305,OFF
1156725757613432832,"You're stupid if you lose me, I'm a great ass person 💯🤷🏾‍♂️💙",0.9016841198171384,0.12117375942925232,OFF
1160846538169565185,@USER This blob of shit is disgusting.  I'm not celebrating this crap at all.,0.9114964399237844,0.11143905542280444,OFF
1160859934227128321,@USER @USER shut the fuck up,0.9204203213392472,0.0746145380482262,OFF
1160864738798161921,@USER Nobody wants to listen to that shit except his own goons💀,0.90409049237363,0.11634701888624065,OFF
1160865119087280128,Literally JUICY AS FUCK,0.9106655202499854,0.09523451487373304,OFF
1160865579995140096,@USER You're a fucking sick piece of shit.,0.9027508922408772,0.1158860441550707,OFF
1160823220951506944,“Maraji is cancelled”   shut the fuck up.,0.91445930232239,0.10852170333715926,OFF
1160868083868684290,@USER @USER Shut the fuck up gen z,0.9178315760082456,0.07317705117353412,OFF
1160870894325182464,@USER you readed Black Clover? because this is stupid as fuck,0.9097460294589568,0.14285625258151766,OFF
1160871708011704320,How about you choke and die on some of that shit?,0.9015154028159084,0.14057721280511926,OFF
1158915958867660800,I want to beat the shit outta of an alien,0.9028394315844998,0.13218493035770534,OFF
1157984832657530880,Find someone who thinks your weird messed up self is sexy as fuck.,0.9089790550211696,0.09360518056910364,OFF
1160877982237380609,@USER Fuck you fuck hmh,0.9335885897884018,0.06665782377323523,OFF
1160881298493378561,@30SecFight Popped his ass,0.9084554047505152,0.09518848940003896,OFF
1158041548157837312,i am literally the most dramatic bitch i know,0.9051150554762292,0.1164530520462912,OFF
3967674746,Kanye west is the biggest piece of shit on earth. Quote me.,0.9176838703921264,0.08719174653943859,OFF
1160443554516426752,i want some shit thats gone last...,0.9074858879706325,0.1102396094472086,OFF
1160894977750126592,@USER Man in the green killed that shit lmaooo,0.9017950558885968,0.13422534317646526,OFF
1160900653096591361,@USER That shit is terrible,0.9096724509650708,0.0981267568951022,OFF
1160903327384649728,Honestly had the weirdest dream...: I could turn this shit into a scary ass movie,0.9049623028399448,0.1314309697041747,OFF
1160666557518876674,havin to thug shit out all the time get exhausting 🥺,0.9036805410522294,0.13100561362467564,OFF
1161072182447026177,Lmao I’m such a piece of shit 🥴,0.9082041211146668,0.12357071582415555,OFF
1161072190927847424,I'm crying bc of this shit WHAT THE ACTUAL FUCK,0.9129364858572576,0.11771151041582473,OFF
1161072518142279680,Bitch I been the shit and then some 😘,0.9312291300730512,0.08233901210038191,OFF
1161079098359373825,@USER Eat shit and go fuck yourself,0.9112360953261908,0.09719192243269582,OFF
1161079526752956416,@USER that shit is deep,0.9014145508787202,0.1016922540936074,OFF
1161072251925491712,"Tc is stupid as fuck for giving us electronic IDs and no ID card , yuppie ass school",0.9070003771866136,0.13163379307757572,OFF
1161084094891155461,@3PointBridge Shut the fuck up you yid cunt your clubs shit and londons red get fucked cmon citeh,0.91330920069496,0.09489714252442144,OFF
1161088729869516801,Ppl weird as fuck,0.9016276717892908,0.10442597723125603,OFF
1161065397811941376,He said the only time he slap a bitch is on the ass,0.9142453459545716,0.12003188960890294,OFF
1161088022940663813,Hoes be lying about the DUMBEST shit 😂,0.925146595829064,0.10842476449918463,OFF
1161019989962493953,Bruh jojo fandom drama is so fucking stupid like can both sides of the shipping discourse just shut the fuck up,0.914695568823394,0.11864061833440415,OFF
1161078364976963587,"I don't care enough to keep up with a bitch ion fw, y'all hoes be watching a bitch entire life 😂",0.907729567650672,0.11501750528415675,OFF
1161073541657309191,shit is weird as fuck,0.937662233097366,0.07751764768103632,OFF
1161078851662798848,Bitch I’m DaBoii who tf fuck is you nigga,0.9191762225618492,0.11305209135819633,OFF
1160972255960195072,I’m not rekindling nothing with nobody fuck you bitch 😂,0.91249197447326,0.12618568095271884,OFF
1161097415686000640,@USER What the FUCK kinda name,0.9117310366003704,0.10940720361518967,OFF
1161069014816133122,feeling under appreciated is the worst shit everrrr,0.9051166853128112,0.13447992743369055,OFF
1161001071839449089,Lots of these “daddy doms” are misogynistic as fuck and emotionally abusive as fuck.,0.9189550372985046,0.10919618832707292,OFF
1161097874165456896,"Hey Sasha, Go knock the shit outta Corey and shut him da fuck up!  #RAWCast",0.9177466155907128,0.11114924079002178,OFF
1161098891988652033,"@USER fuck yeah Samantha, hope to suck the fuck out of your big titties one day😛",0.9111595494514148,0.12433975701989927,OFF
1161098929657675776,@USER @USER @USER shut the fuck up fredo,0.9156913323415968,0.07374849817132463,OFF
1161102655655165952,stop fucking cleaning up after your grown ass children  there I said it,0.9084721130053632,0.12786336550055566,OFF
1161104340112891904,@USER Shut the fuck up,0.9233688431032392,0.07629142627665414,OFF
1161081258706898944,being spoiled really fucked me over with this adulting shit.,0.9118692302509136,0.12427794219470553,OFF
1161076166922514432,fate always brings me together with boring shit,0.9048207161245988,0.118403130164286,OFF
1161107072290885632,Arm swollen as shit,0.928416036118094,0.06911642442987541,OFF
1161107089042939906,Meek Mill weird as shit on Twitter,0.9017871564318578,0.0764761902870031,OFF
1161103970619854850,Capping is some of you niggas religion😩 boy yo ass Captholic 🧢 ⛪️,0.9004534909739897,0.12993078500744135,OFF
1161062909461635072,Sesame Street prepared me for ZERO of this adulthood shit. Fuck you Big Bird.,0.9107756221010356,0.12543546551145754,OFF
1161112662010474496,hall ever had a nigga push your period on the next day 🤣🤣🤣🤣 shit fucked up,0.9023167230234312,0.1243201411740306,OFF
1161113014172626944,@USER u can have the rest of mine bitch,0.9012906253888656,0.1328948201999528,OFF
1157173288457646080,Acting like you don’t care about your girl in front of your friends is the dumbest shit you can ever do..😑😑,0.901069591696644,0.1229693314811818,OFF
1160732445458784257,sometimes u just gotta go thru shit on ur own and not expect shit,0.9065161298996972,0.1154365655249055,OFF
1161113664423956480,Oh and the Tea Party that cable news couldn't keep off tv in 2010?  Fuck all y'all lying ass racist bitches too.,0.9006494145819547,0.13754366365054627,OFF
1161118731189280768,@USER the fucking audacity.....,0.9024679934327042,0.11055749364345192,OFF
1157853012985077760,Stop trippin over shit and just let it be‼️,0.9211596546162976,0.1126525387503828,OFF
1160782784476123136,"Wanna lay up, massage my nigga &amp; have them long talks on some big high shit 🥰 ugh i miss that shit.",0.9058626995001624,0.13291488719437125,OFF
1161124213350121472,@USER Dumb and dumber,0.9197079522555722,0.0529675376685806,OFF
1161098942169387009,"So does Megan just DM pretty women like “hey bitch wyd today? Real hot girl shit, pull up” and they just.... go?",0.9102445802006482,0.11972882661719855,OFF
1161124293431840768,fleetwood mac really the hardest shit ever,0.9019976430905071,0.12640966322737154,OFF
