id,text,average,std,label
1159543228783308807,"@USER Ok, sounds good to me. Thank you.",0.0930826290370098,0.1529783079795213,NOT
1157503164288925696,i question my worth everyday. am i still important to you? or not?,0.09281991676050773,0.130729949718591,NOT
1159543564864331776,3 A’s 1 B in 5 weeks wow I really did that😬,0.095240963813251,0.16138348720049356,NOT
1159540928077369344,Perfect Day in 8 words:   It was a perfect day... and i oop.,0.08997202952214124,0.15878670001811854,NOT
1159541755647152128,Wishing Superstar @USER sir a many more happy returns of the day  #HBDSuperstarMAHESH 🎂🎈🎉,0.09298337856861352,0.15191131432163732,NOT
1159543771933003776,Best ever day of the year!!! When it comes to making us happy #SarileruNeekevvaru...🤗 #HappyBirthdaySSMB @USER,0.08624568253374695,0.1606518184830596,NOT
1159450943190175750,Thanks for all the lovely birthday messages!! 2 years to 30 yeah 🥴😂😂❤️❤️ x,0.08943474866979073,0.15943099963723767,NOT
1159546559450816512,"Dear @USER,  More Ant Man.  Please and thank you.",0.09877671975071116,0.14728009733468586,NOT
1153627649782292481,I love people who are straightforward and never leave you wondering where you stand.,0.09728636818114277,0.1250085928511373,NOT
1159548530677211136,"Happy birthday angel @USER, hope you’ve had the most lovely day ever 💛💛 X",0.09279101531887604,0.17079109368664058,NOT
1159550062671872001,Follow my fren @USER .  It's his first day on Twitter!!!,0.08673913205886544,0.15404697265533854,NOT
1159503645370724354,"@USER hAPPY BIRTHDAY, dear Shawn. May your life be blessed",0.09437391197493564,0.15208362354486435,NOT
1159541663276027909,We’re SO excited for you guys to see this new season. Can it be October already? #Arrow,0.0976049266786302,0.15761539856817236,NOT
1159551223466483714,@USER Best of luck. Sorry to have missed you in Nashville!,0.09652430136238987,0.15692922702274192,NOT
1159551592200167424,@USER @USER Images salon spa on Broadway. Taylor is the best.,0.08320738020333174,0.1220107499650558,NOT
1159552678680244224,I’m so glad I’m a fan of bts like wow they’re the best,0.09942578716360848,0.15709470933884742,NOT
1159526760465207301,@USER @USER I am so proud of @USER  💜 #MPN #BTS,0.089880207975285,0.15270191744139172,NOT
1159496010218917888,Let us count our blessings and thank the Lord for everything #ALDUBPerpetuałlyBlessed,0.09394255604954524,0.14427264017575053,NOT
1159553391401549831,"Thank you, David for everything. 😃✌🏻We have reached an agreement for the permanent transfer of David Luiz to Arsenal.  Thank you for your service and good luck, David!",0.09955920802466907,0.1538447368159899,NOT
1159553697929560066,"@USER you know, i’ll take that high five! Thank you 😂",0.0958358472087322,0.15240256268043026,NOT
1159553701931094018,@USER This is the Best Information I have Seen!! THANK you! Amy in NC USA,0.08826986466110158,0.14619781849573266,NOT
1159553702174318592,i miss the feeling of having someome to love that actually loves me back,0.0941271070667984,0.15879292160844888,NOT
1159553706456752129,i hope d’arcy wretzky is having a great day,0.09227628517487478,0.16311718446404735,NOT
1159553718620213250,@USER I would love to support you,0.0892002089726213,0.1641388220221008,NOT
1159553735829405697,theres a chapter 7??? please i,0.09956978911593728,0.14847825857640254,NOT
1159553760659685378,"@USER I went today, where were u",0.09304926630249698,0.16724722164684522,NOT
1159553773263577094,@USER can I have $5 thanks,0.08860757136768542,0.1668521387174029,NOT
1159515033312747520,We Vote #BTS @USER and #ARMY as Top Artist and Best Fandom at #KCAMexico 2019.  RT to Vote too!,0.0989264233099558,0.14413333267716671,NOT
1159552009856376833,Being consistently happy is my goal,0.09487835601532303,0.1697413544844242,NOT
1159547339620659200,Be strong now. Things will get better. I promise.,0.09386270551977463,0.1535027862249848,NOT
1159555250291970048,"@USER @USER As I'm sure you know, Coach Cox would be a great role model for 4 years.",0.0914337054864474,0.16771560904350813,NOT
1159436392998612992,Ready for Shelby to be closer .,0.0904127596296002,0.13598862193348407,NOT
1159558600861372423,Packer Tailgate Twitter is back in mid season form and I’m here for it,0.093151655330868,0.16685625236322635,NOT
1159549623263989767,I was 15 and in SS3 for the better part of 2012,0.09906075592478328,0.14768124372462818,NOT
1159558013306322944,ALERT 📢📢  Present Count - 3.5M  Target - 4M+ before 4AM   Retweet if you are with us Until we achieve it ✋  #HappyBirthdaySSMB,0.09653248901346656,0.15251815235269908,NOT
1159561096526802944,@USER @USER @USER Good luck @USER for the Future and at @USER . Thank you for your time at Arsenal,0.09018903704862256,0.14954848474854493,NOT
1159538591581822977,Winter outfits be the best 🥶,0.09275056859217748,0.15033470903876595,NOT
1159567576659312642,"So,what is the best fighting game currently? Why? Please retweet this to gather as much opinions as possible",0.09523142320128054,0.15900361761194615,NOT
1159568931465703425,"Happy birthday, @USER of @USER, Now: @710ESPNSeattle! Can you follow me please? Thanks. ~ M",0.08259211994081565,0.15625974400378584,NOT
1159568948712656896,@USER One of the best features on the site.,0.08022962000502162,0.13881330995062835,NOT
1159528346373349376,@USER @USER @840WHAS Hopefully the news of the day is that you are retiring.,0.09851210067912784,0.13641763687429614,NOT
1158067569934442496,Not interested in repeating lessons.,0.0697804584884088,0.09612308846627138,NOT
1150947236429254657,*whispers* Thanks for the shoutout 😦 @5SOS,0.08293043984023919,0.16194446803070014,NOT
1154690569173495809,as a content creator i think it's very important to let right wingers know they're not welcome to enjoy your work,0.09959382923099876,0.1258405599280653,NOT
1159574031697211392,im so excited for the new semester to start i cant wait to meet some new peopleeeeeeee,0.09590952097113943,0.16883289276690436,NOT
1159574098936238081,@USER @USER Thank you Lukaku I’ll always remember your passion and will follow you to the end.,0.09628526805803983,0.1570734228302757,NOT
1159458813608640512,"@USER @USER The fact u said what's in we all carry in our heart for him, thank you  #Chen",0.09701778053586847,0.1655978587670654,NOT
1159574430508625935,I finally have health insurance for the first time in 3 years 😅,0.09199217177475176,0.1640394257080932,NOT
1159575802200985600,@USER thank you for always giving EXO-Ls warmth and joy 😚   I hope you're able to get that from us as well.,0.09072977448420404,0.15791481855642386,NOT
1159434730884014082,@USER Buenos días  #MPN #NowUnited #Uniters,0.08891019606769562,0.11558654184199055,NOT
1159434784902438912,@USER buenos días #MPN #nowunited #uniters,0.08928779981769562,0.11539573834881695,NOT
1159579749188100096,i realized it was over when we no longer had things to talk about,0.0989539645130949,0.16602695636505735,NOT
1159581082376790016,@USER @USER Ummm can I get the name of this song please and thank you???,0.0973342367986676,0.1547705784883485,NOT
1159269315927056384,Ready set is my first radio song and I’m excited about it!,0.0926354458499703,0.16301191349045835,NOT
1159581443103715329,"Welcome to your new home! #COYGNew club, new shirt, new number 🔢  @USER: our No 2⃣3⃣  You can get your David Luiz shirt at ArsenalDirect now! 🛍  🇧🇷 #BemvindoDavid",0.0997477317213774,0.15993351793010074,NOT
1159581489287376898,@USER I would love to tribute you in that xx,0.08801570106472742,0.16425138092292632,NOT
1159576951012462592,"If you have the ability to love, love yourself first.",0.09613368865476732,0.15003245852477015,NOT
1159582223261003777,"@USER @USER @USER @USER I believe it, and Roman you are my inspiration, you are the best, I adore you! Blessings 💚💙🤙",0.08566578040015736,0.14781614134515916,NOT
1159583528947990533,That was the best show we ever played as a band came out of no where amazing thank you all so much,0.08739693526268058,0.1623426813330815,NOT
1159417460644372480,Joined @USER thanks to my man @USER 😎✌️ so happy to be Apart of the Family🤙,0.09423305961234164,0.16319602488376395,NOT
1159584823641608193,@USER @USER Absolutely. Thanks for coming in,0.08798322062590712,0.1506535402570069,NOT
1159585335417946112,"@USER @USER @USER Probably the best type of accommodation to be fair, always in demand, always required and future fans!",0.0929377963743224,0.16555487855722412,NOT
1153350787063537664,Trying out new restaurants that we’ve both never been to is my love language.,0.09187755412698018,0.1535811748532186,NOT
1159507351486943232,Radiate that happiness,0.09495055581386667,0.12501056152237194,NOT
1159554078348840962,rt to join the sword fighting club. (25 spaces available),0.08812804507727348,0.133613343173695,NOT
1159585993839861760,@USER Happy birthday to the player of our generation!,0.09369589524666642,0.15176854680013324,NOT
1159586010965168129,@USER @USER This is the best tweet I’ve seen today. 👍 to Brett,0.09039938003690033,0.16253688318661,NOT
1159586300078579714,@USER @USER I love your podcasts and I recommend them to everyone.,0.0966451969764198,0.14870091304260913,NOT
1159586639888420874,happy birthday to the one and only @USER ilysm ❤️,0.07719848129884553,0.14900335508537044,NOT
1159586656686620672,@USER What awesome feedback and thank you for taking the time to share this and for choosing Nedbank😊  Have a blessed morning further.,0.0929745097748518,0.15559408810078967,NOT
1159587089010352128,@USER I look forward to reading about these results when I arrive in Manchester at 7am tomorrow from Qatar where I am waiting now.,0.09915590601387428,0.16038869907800038,NOT
1159583842837155846,"@USER @USER All the best, Big Rom. Thanks for the goals in Paris. What a night!",0.08927511634074403,0.1489442500451432,NOT
1159541584976891906,Self care is the best CARE 🌹❤️🏁,0.09056856907569123,0.157343670532539,NOT
1159587843699859456,I've known @USER for almost what 11 years? One of the best people I know. ♡,0.09346047022246057,0.15945177413246894,NOT
1159588468944596992,@USER @USER Thank you- I'm very excited to join the team!,0.07117252917430478,0.14533001556944805,NOT
1159588489911889920,@USER @USER I am very happy that it was delivered to you! Please take a look at Memory's Dogma 2.(^^),0.09926205390538376,0.15770108342399172,NOT
1159587873672183809,Having someone listen to me summarize my story and give me in-depth feedback on my presentation with wonderment and awe is my new kink,0.09598611807924183,0.16489185975480866,NOT
1159588506219376640,@USER It is going to be amazing to watch this gifting,0.0990180398887236,0.14964493040890345,NOT
1159564994045972480,Happy Birthday to my bruddha’s @USER &amp;&amp; @USER ♥️♥️♥️♥️♥️,0.08962774973522117,0.16004546114655346,NOT
1159588590285807616,@USER @USER @USER Great! Looking forward to seeing them. Nicely done!,0.0920364084851661,0.15884374117933894,NOT
1159588921619156992,@USER @USER @USER Thanks for the reminder Rowena 😘 and I am sooooo looking forward to this ❤️❤️❤️,0.07829207303171505,0.15311842034491585,NOT
941090261454635009,im here to help everyone im here to love everyone  im here to support everyone im here to stay but i need you to try to do the same ♡,0.08983471336228374,0.14883463348392098,NOT
1159589928176508928,"@USER @USER Oh, I completely agree! Everyone in that family is beautiful though, through and through!",0.09715248195196736,0.16144669921385538,NOT
1159590951733481472,@USER Love it!! and congrats!!,0.08970371838619946,0.15868521465740418,NOT
1159585482436743168,@USER Excellent. Let’s hope and pray he’s successful.,0.09458476808147616,0.15826639579812712,NOT
1159590998001029125,@USER Truly amazing and very soft,0.08934947686496628,0.16411459157823427,NOT
1159590998151958528,@USER Sure. Great feeling no doubt. Expectations are high and everyone is looking forward to the season ahead now,0.09659122427645564,0.15842544136730316,NOT
1159591060793954304,@USER It was 😆 buzzing now for Sunday and next Thursday ☺️ x,0.09628778207836627,0.15982156511348725,NOT
1159591073154396160,"I woke up feeling great and blessed, I hope you feel the same 💞",0.0985423673371222,0.16277094633386388,NOT
1159559406645915649,Which forward was the best in the Champions League?,0.09591936456365814,0.14745843572319714,NOT
1159591370409021440,@USER Guyyyyy😭😭❤️❤️. Thank you for always coming through with the plugs and advice. Meant the whole world fr😫😭❤️,0.08914645882914864,0.15899710789658744,NOT
397664295875805184,"10 lines of code = 10 issues.  500 lines of code = ""looks fine.""  Code reviews.",0.09398261339638277,0.12638846994761613,NOT
1159590396076396551,"@USER Best of wishes to her and best wishes to you, Mr. President!",0.08448248586129876,0.1583889991277744,NOT
1159592100956114944,"Bumped into Kori Wise today in Harlem . 2nd time meeting him , man is truly beautiful inside and out . So sweet .",0.0898173508634124,0.15276873543963207,NOT
1159502758422220800,Iwobi is going and I respect his decision  Always gave 100%   Thanks for everything,0.09100377773584124,0.1732029891889429,NOT
1159592134305026049,"👇this thread is just beautiful. Thank you, @USER’m at the airport in Dallas, waiting for my flight home to DC from El Paso, and something incredible is happening.",0.09363652568313277,0.1535680937894181,NOT
1159592427960905731,@USER Wholesome story! This is not where I expected it to go and I was pleasantly surprised. Thank you for sharing it.,0.09997499935298608,0.15774477239247936,NOT
1159592449288876035,thank u autocorrect you always know just what to sayi miss moon tarik,0.09280775007401884,0.15148733482128315,NOT
1133406289810345984,"to the people who didn’t see my worth, thank you for setting me free.",0.09260179240117436,0.1554668188757779,NOT
1159593271229911047,"@USER just wanted to say thank you for the support, finally have my account secure and can now play un impeded, many thanks!!",0.08853474352651469,0.15599138377879304,NOT
1159562782427287553,I know I missed a lot. There will be other lists. I love it here and thank you all for making me smile daily.,0.09953845254398408,0.15517447543302162,NOT
1159511923643289600,Thank you for everything @USER only bigger and better things 🙏🏾💪🏾✊🏾,0.09403929659358552,0.1731878074420675,NOT
1159586619789324288,RT if Tacha made you proud and Happy this week  #BBNaija,0.09828815151412956,0.14861575775997884,NOT
1159592976365969410,Pray for me if you love me🙏🏾,0.09432097811937867,0.16214007126310026,NOT
1159591964460892160,Sometimes the best way to appreciate something is to be without it for a while.,0.09958314205324016,0.1513086925047858,NOT
1158138253922488321,Is there more #TrumpsTerrorists or #AntiTrumpTerrorists doing #masshootings? (Please retweet after voting!!),0.0981640953491808,0.1457969349517811,NOT
1159597494910799872,Why? America is great! We have great educationNgl I’m moving to the UK idk what I’m doing here in America,0.09867923440256288,0.1644162611994889,NOT
1159597863724302336,@USER @USER RT to vote @USER!   #MTVHottest BTS,0.09605470570814392,0.14918762407791794,NOT
1159597897488490497,@USER @USER Would love to read this and then pass it on to the Volunteer Centre for others to read x,0.09977390374195473,0.1580170365789148,NOT
1159593664445911042,@USER @USER @USER @USER Congratulations and looking forward to welcoming you to a great place to work,0.09074724466625032,0.1641880950782633,NOT
1159598278528421888,Be open and surrender because the very best is here 💫💛✨,0.09376209048090854,0.16615785426460206,NOT
1159599675210526720,@USER @USER I love the conceeept ❤,0.0995053541262842,0.13206314711513598,NOT
1159600405795360768,"""I don't love you"" 😭❤️#HelloLoveGoodbye #WhatsBetterThanILoveYou",0.08764763423415038,0.15187373316576688,NOT
1159600409989853185,I love u @USER I hope you’re having a good day,0.09720171525209774,0.16555339049443973,NOT
1159600413936627712,I bet you love me more after you read my birth chart,0.09486582316078522,0.15908436108139756,NOT
1159572985604452368,"New club, new shirt, new number 🔢  @USER: our No 2⃣3⃣  You can get your David Luiz shirt at ArsenalDirect now! 🛍  🇧🇷 #BemvindoDavid",0.098597265030579,0.1602485402582127,NOT
1159524988199849984,Allah (SWT) is sufficient for me and He is the Best Helper.,0.08847283133276777,0.13949155506595434,NOT
1159270105227960322,I’m so grateful for the life that i was given wow,0.09401880445321603,0.15713040425704675,NOT
1159603291417976838,@USER any chance of you dming me? Please and Thank you?,0.08821365974301743,0.15682723913512606,NOT
1159603329330294784,We make the best out of them 30 minutes though 😂😘,0.09681829987724022,0.16840363312219706,NOT
1159603333801398272,@USER @USER @USER Lovely photo of Sabrina Carpenter. Dress is wonderful. 💕💕,0.07676780909837662,0.10271420080086673,NOT
1159603367208869889,@USER made my first video today!! It's a lot of fun thanks for inspiring me man,0.08796912033298014,0.16777086294117907,NOT
1159604033700749312,@USER @USER the @USER review made it sound pretty amazing.,0.08701715187786478,0.15802563649200638,NOT
1159604037668544513,@USER @USER @USER @USER @USER @USER @USER Congrats to the fantastic NICU team!!!! ⭐️⭐️,0.09961553671119897,0.13811435846729372,NOT
1159604058845564928,@USER All the best to Toni she is in our prayers.,0.07801607924323804,0.1458614631469804,NOT
1159604067125141504,@USER @USER I forgot to mention that I was at the amazing @USER in #Athens!,0.09435499491899428,0.1501067150497783,NOT
1159604071613042689,jacob's songs are the best,0.08205933911795403,0.14073215473433576,NOT
1159604075731668992,I was very enthusiastic about the release of Pokémon HeartGold/SoulSilver here in the states.,0.09930399060436172,0.14454962572349125,NOT
1159592270343135234,I am excited for the potential this new Nicki song has,0.08983509237070046,0.14123183556399274,NOT
1159604092219600896,@USER @USER Riding around in your lambo when I came to visit you was the best day of my life.,0.0933385566158974,0.1556074189751218,NOT
1159605061019979777,@USER @USER @USER Good advice for a wide range of topics.,0.09569895544804408,0.12731785858502953,NOT
1159523527231508480,I’m so ready for the release of Snoh Aalegra’s album.,0.09790129377295033,0.14129860960458676,NOT
1159535522957541377,I had the best time working last night! Booked a lil role on an #abc show. More details to come. Excited for y’all to see it!❤️,0.09604157172475923,0.1713142143580228,NOT
1159608106562785281,We anime folk welcome the newcomers,0.08003607127054428,0.12126203507782772,NOT
1159608110882926592,@USER the time is indeed 08/08/2019 23:31:16 thanks for contacting us,0.09301082775963386,0.16028949366676798,NOT
1159608198753472512,I have the best business partners. And team. Feeling super blessed right now.,0.08224617416347242,0.16255839937169672,NOT
1159608211265208320,@USER I Love you Dylan my favorite in the world ❤😍@USER,0.09501083961630907,0.1530894018153788,NOT
1159608219486031875,@USER Alright! Thanks for the feedback!,0.090776780863677,0.1326373853006107,NOT
1159608231917948930,what’s the best feature about @USER’s acc?,0.09851302102953438,0.14959547542704374,NOT
1159593033995882496,"@USER @USER Great retweet, Alan. I have done the same ... and I signed it",0.09071660730288232,0.15078089939553435,NOT
1159608852872138752,Saturday is probably the best day to come here,0.08357369659559774,0.15754745111820498,NOT
1159608852935008256,@USER who do I have to see about you coming to tour the uk?,0.0985318119064708,0.14900835991040742,NOT
1155178280061984770,“Is it okay to cancel?”  Yes. Feel free. Please do. Always.,0.09392872169686227,0.14527379792341136,NOT
1159609243047272449,"@USER @USER That's awesome man, thank you! And glad u liked the message.",0.08895950501821252,0.16099083908504294,NOT
1159609553295740929,👀 Welcome to the @USER and the @USER Daniel Jones. #NewYork #Football #Giants,0.08795205474872765,0.14061972688785604,NOT
1159609955986628608,@USER Welcome to 2019 I guess :/,0.0956887811017052,0.15545310911014296,NOT
1159609981186072577,@USER nice to meet you! I hope we could be great mutuals and talk more! 💓,0.09642342645779764,0.1566259306698731,NOT
1159610010852159488,"@USER Thanks and thanks!   I must refer the last question to Blue Chew, haha.",0.09034805632858213,0.15891651962094586,NOT
1159605511324667905,What am I doing tonight?? I'm so glad you asked! I'm listening to the @USER podcast,0.09876993679569517,0.15952476147842062,NOT
1159610362817318912,seesaw the best soloi see you,0.09234226604514073,0.15265698339463815,NOT
1158278098640691200,i wish we have the same feelings,0.08180862960868583,0.147462025457603,NOT
1157002650921132032,me thinking that i'll get the same effort and love that i give:   🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡,0.08165464837723731,0.13054005731802232,NOT
1159611382129516545,@USER And you’re one of the best. ✨,0.08061654172524887,0.15257366398573946,NOT
1159611436525506560,@USER and the new girl is here too,0.09873710995000147,0.1547378990244737,NOT
1159612827423789056,@USER @USER @USER Here is what appears to be her twitter acct @USER.,0.09619697378476387,0.13959616792635302,NOT
1159612938845609984,subscribed to her onlyfans thanks to the Earnin app,0.08760533747901103,0.14116335861025045,NOT
1159355545993850881,my love for @USER is eternal,0.09380945361445134,0.13068360344910085,NOT
1158544989405818887,staying up late to talk to someone and not caring what time it is is honestly one of the best feelings,0.08730774968501978,0.14293839662070815,NOT
1157357847589445632,I love all 15 of my fans.,0.09486602728505203,0.12884513193423855,NOT
1159527830050549760,Yoooooooooooooooo new to Ft likes and rts appreciated I follow back,0.08292566892433159,0.1508773228823211,NOT
1159480586869911552,@USER @USER 4 Million coming in August!  #MTVHottest BTS @USER,0.0966467653251578,0.16016953423620914,NOT
1159565299684741120,I’m working on 3 things right now:  • Myself  • My Happiness  • My Money,0.09985779880862032,0.1635778847576497,NOT
1158436328729731073,A better me is coming.,0.08069023635505533,0.1173747350451443,NOT
1159618478912880641,Y’all are amazing! Thank you so much for sticking with us and supporting the music we make!,0.09292927088685246,0.1604612585703118,NOT
1159619883811921921,@USER Thank you!  I've been thinking of doing stations the first day and needed some good ideas.  #teachershelpingteachers,0.093534961748565,0.16081543178579472,NOT
1159619900941320193,i will recover and i will reach the best version of myself before the year ends send tweet,0.08841257668898049,0.15757766789385508,NOT
1159411589637799936,"Thank you direk @USER, Viva, Nadine and @USER for doing this project. For taking risks and breaking the norm. #IndakDay2",0.09165699868083348,0.12536860029835253,NOT
1159620273949302784,@USER Thank you so much Nash. You’re the deepest “game” thinker on the internet right now. Great heart and open mind.,0.0978014471711671,0.158205031025374,NOT
1159620672542466048,"@USER Thank you for the show, Aisling. Funny, relevant and with rare depth @USER going from strength to strength.👍",0.08809834763849128,0.15297119229543546,NOT
1156204933957345283,#HelloLoveGoodbye is Kathryn Bernardo and Alden Richards at their best.,0.09843632227401668,0.11641331382800005,NOT
1159533029884227584,hii i’ve been watching pewdiepie for about 5 years now and i decided to join the fandom bc u all seem so sweet 🥺🤲,0.09846232478370874,0.16587179961789755,NOT
1159622186543398914,"@USER We love to travel to the East coast, super safe, beautiful and people very friendly",0.090169667286604,0.15902171665611212,NOT
1159622501267398662,"@USER Love the music, loved the video, in fact I thought it was Brilliant, thank you  Nicole 2 dogs,",0.09525516269618398,0.16181442734761142,NOT
1159613605022560256,New day. New life. I'm blessed already. Thank You Lord. ☝,0.08308683025050485,0.1572868378602236,NOT
1157935765189324800,I always keep on loving you even you don't love me back,0.08947770384503244,0.15122876643609648,NOT
1159622920756502532,@USER Lineman for the county is one of the best,0.09163081386303787,0.1425067287918683,NOT
1159623285497143297,"@USER Awww, thank you for your service. Now it's time to rest...you've crossed the Rainbow bridge. 🌈🌼",0.08978397771631297,0.15141658707361014,NOT
1159623973283479554,@USER @USER @USER Thanks to the three of you!  Most appreciated. #leydenpride #212reads,0.09486947169195127,0.14040917655325091,NOT
1159623994535841792,@USER Was part of the #TwitterPhilanthropy  long ago! ❤️❤️❤️🙏🙏🙏,0.08692157542366966,0.1521472162770029,NOT
1159622273986260994,Wishing Happy Birthday to the man with golden heart❤️ Superstar MB #HappyBirthdaySSMB #SuperStarMaheshBabu  #MaheshBabu,0.0992977557407934,0.1574909003943014,NOT
1159624761934110720,"Maybe  with the right person,  love doesn't  always  have to be cliché.   Maybe  with the  right person,  love will just be...   Love.",0.09461563481319198,0.15646974873012395,NOT
1159625064171503621,Who’s ready for the content tonight?,0.08493873086638988,0.14717211119096738,NOT
1159625101626597376,@USER 😢😢😢😢😢😢😢😠😠😠😠😠😠 where’s the be best lady!,0.09718183923381417,0.15236743651481474,NOT
1159625105808318466,@USER @USER Love it! Keep telling the amazing stories! #iamd11,0.095368467864229,0.1671336031494253,NOT
1159625110308970501,the way twitter loves me,0.0944325354147462,0.16892084119698944,NOT
1159625118320091136,@USER Exactly. I just love the combination j,0.09694747858313747,0.14240127053584822,NOT
1159625147621490688,@USER Just for the weekend nd its 4 of us so far,0.09963078985366096,0.16207555221101425,NOT
1159625160300879872,I got the best birthday gift ever. Just an hour in. Thank you lord.,0.08500143509376855,0.15982196714249627,NOT
1159625164570521600,@USER @USER Allow me to introduce. . . @USER.  A lovely new home for the growth-minded independent financial advisor.  😃👋,0.09302273863848486,0.1527373159314894,NOT
1159628140508880897,i’m in the relationship i’ve always wanted to have,0.09536924679335987,0.15868208437420914,NOT
1159630730307297282,@USER Hahah it happens to the best of us,0.08885383571315833,0.1532034374860175,NOT
877710995040354305,Follow us to keep up with the latest World News!,0.0971953845669039,0.13910085988082072,NOT
1159634316600565760,"@USER I Will Retweet This, In Exchange For Your Retweet  Of The Pinned Tweet On My Profile? 😯🙏🏾 Please and Thank You!",0.08749165851709899,0.15047439526623535,NOT
1159636745035685890,"@USER I Will Retweet This, In Exchange For Your Retweet  Of The Pinned Tweet On My Profile? 😯🙏🏾 Please and Thank You!",0.08752063565995613,0.15046102188350716,NOT
1159636745165647872,@USER @USER @USER @USER @USER Thanks for the kind words Clint! I am excited for a busy fall,0.09347412133871724,0.16265491736874185,NOT
1158556763152474112,So I’m taking this chance to say that I had the best day with you today  #mtvhottest taylor swift,0.07940926672283075,0.15752793348244115,NOT
1159638787711885313,the best soy latte that you ever had and that’s the tweet,0.09818228809458016,0.15367028015780448,NOT
1159638796062928897,@USER The Mayor better say thank you and please.,0.07614116001113687,0.14279303640443627,NOT
1159639471555354624,"Positive thinking is not about expecting the best to happen. It’s about accepting that whatever happens, it’s for the best.",0.09317052868724712,0.15156068491555008,NOT
1159639886825238529,"@USER  Must say, the @USER  show was one of the best. Really enjoyed it. Hope you get back there soon!",0.08615715821327018,0.156973649745389,NOT
1159640247807938560,@USER And thank you for the lovely support as always. 💛,0.07145405845651161,0.14121061421429235,NOT
